Project_ID,Project_Type,Location,Area_Impacted,Air_Emissions,Water_Pollution,Habitat_Loss,Carbon_Footprint,Mitigation_Plan,Impact_Score,Budget,Duration,Stakeholders,Public_Acceptance,Sustainability_Practices,States,States_Code
Project_4379,Urban Development,City_C,94.07,701.18,62.25,9.65,2752.91,Not Applicable,93.64,2951405,58,"['Government', 'Local Community', 'Private Sector']",High,"['Energy Efficiency', 'Energy Efficiency']",Georgia,GA
Project_4380,Water Management,City_A,78.14,899.32,70.63,2.83,1528.03,Not Applicable,98.65,6179599,7,"['Environmental Organization', 'Environmental Organization', 'Local Community']",Low,"['Green Infrastructure', 'Waste Management']",Hawaii,HI
Project_4381,Water Management,City_E,63.22,293.39,57.98,2.88,9353.71,Implemented,51,2619603,60,"['Local Community', 'Government', 'Government']",High,"['Energy Efficiency', 'Green Infrastructure']",Idaho,ID
Project_4382,Construction,City_C,53.02,983.21,34.08,4.64,4200.8,Not Applicable,15.17,7271445,56,"['Government', 'Government', 'Government']",Low,"['Green Infrastructure', 'Waste Management']",Illinois,IL
Project_4383,Energy,City_E,99.16,378.34,82.81,1.55,8993.05,Planned,74.61,1732064,6,"['Government', 'Local Community', 'Private Sector']",Medium,"['Green Infrastructure', 'Energy Efficiency']",Indiana,IN
Project_4384,Energy,City_C,91.97,200.3,16.54,3.07,6303.99,Planned,54.25,6419283,18,"['Local Community', 'Environmental Organization', 'Local Community']",High,"['Energy Efficiency', 'Waste Management']",Iowa,IA
Project_4385,Energy,City_E,1.47,870.28,16.27,6.71,3119.91,Implemented,34.31,7014606,42,"['Environmental Organization', 'Environmental Organization', 'Local Community']",High,"['Energy Efficiency', 'Renewable Energy']",Kansas,KS
Project_4386,Water Management,City_D,60.51,973.95,77.93,4.92,3860.86,Not Applicable,76.62,1367359,21,"['Environmental Organization', 'Private Sector', 'Government']",High,"['Green Infrastructure', 'Green Infrastructure']",Kentucky,KY
Project_4387,Construction,City_E,27.75,555.31,10.38,6.88,8921.15,Planned,61.28,8618000,33,"['Environmental Organization', 'Government', 'Private Sector']",Medium,"['Waste Management', 'Waste Management']",Louisiana,LA
Project_4388,Energy,City_E,79.73,945.16,76.73,9.39,4179.64,Not Applicable,57.19,5729915,50,"['Environmental Organization', 'Local Community', 'Environmental Organization']",Medium,"['Green Infrastructure', 'Energy Efficiency']",Maine,ME
Project_4389,Energy,City_B,56.6,433.1,59.38,2.07,1541.77,Implemented,44.29,1588489,49,"['Private Sector', 'Private Sector', 'Government']",Medium,"['Waste Management', 'Waste Management']",Maryland,MD
Project_4390,Transportation,City_C,28.54,407.73,81.93,8.36,6142.33,Planned,54.64,7861634,59,"['Environmental Organization', 'Government', 'Private Sector']",Medium,"['Energy Efficiency', 'Renewable Energy']",Massachusetts,MA
Project_4391,Construction,City_A,49.16,721.23,61.64,8.87,7027.7,Not Applicable,67.8,8471677,11,"['Government', 'Local Community', 'Local Community']",Low,"['Waste Management', 'Renewable Energy']",Michigan,MI
Project_4392,Energy,City_B,84.94,757.15,28.81,2.79,8372.45,Implemented,18.79,6444030,20,"['Private Sector', 'Government', 'Local Community']",Low,"['Waste Management', 'Energy Efficiency']",Minnesota,MN
Project_4393,Construction,City_A,88.02,324.14,76.35,8.93,1851.38,Not Applicable,26.16,4018309,46,"['Government', 'Government', 'Private Sector']",High,"['Energy Efficiency', 'Renewable Energy']",Mississippi,MS
Project_4394,Construction,City_D,95.07,719.46,70.46,9.12,5428.11,Planned,21.19,1829289,48,"['Environmental Organization', 'Environmental Organization', 'Local Community']",Low,"['Renewable Energy', 'Renewable Energy']",Missouri,MO
Project_4395,Construction,City_C,66.42,517.39,88.2,0.39,8758.73,Implemented,42.59,5845369,25,"['Government', 'Government', 'Environmental Organization']",Medium,"['Energy Efficiency', 'Energy Efficiency']",Montana,MT
Project_4396,Transportation,City_E,46.6,650.58,58.11,2.16,1860.33,Not Applicable,65.89,6092624,57,"['Local Community', 'Government', 'Local Community']",High,"['Renewable Energy', 'Energy Efficiency']",Nebraska,NE
Project_4397,Urban Development,City_B,14.9,583.52,12.76,9.24,5126.35,Not Applicable,30.57,8557213,17,"['Environmental Organization', 'Environmental Organization', 'Local Community']",Low,"['Green Infrastructure', 'Waste Management']",Nevada,NV
Project_4398,Transportation,City_A,6.36,410.93,37.06,0.84,5358.65,Implemented,56.31,8703726,11,"['Environmental Organization', 'Local Community', 'Local Community']",Low,"['Renewable Energy', 'Green Infrastructure']",New Hampshire,NH
Project_4399,Energy,City_D,82.55,353.87,63,2.09,7488.63,Not Applicable,14.59,3186176,9,"['Government', 'Private Sector', 'Local Community']",Medium,"['Energy Efficiency', 'Energy Efficiency']",New Jersey,NJ
Project_4400,Transportation,City_B,49.97,975.27,37.11,0.37,7773.03,Not Applicable,75.93,1629382,42,"['Government', 'Local Community', 'Government']",High,"['Energy Efficiency', 'Green Infrastructure']",New Mexico,NM
Project_4401,Energy,City_C,54.96,645.01,85.26,2.64,7805.52,Planned,76.51,7134326,40,"['Private Sector', 'Environmental Organization', 'Local Community']",Low,"['Renewable Energy', 'Renewable Energy']",New York,NY
Project_4402,Transportation,City_D,91.32,736.76,40.06,7.7,4495.07,Implemented,45.98,1105331,36,"['Environmental Organization', 'Government', 'Government']",Low,"['Renewable Energy', 'Green Infrastructure']",North Carolina,NC
Project_4403,Energy,City_A,24.6,200.25,43.73,1.59,2616.45,Not Applicable,30.81,6382607,44,"['Private Sector', 'Environmental Organization', 'Environmental Organization']",High,"['Renewable Energy', 'Energy Efficiency']",North Dakota,ND
Project_4404,Construction,City_B,23.39,859.25,32.7,3.5,5309.67,Planned,18.84,7473483,54,"['Environmental Organization', 'Private Sector', 'Local Community']",Medium,"['Waste Management', 'Energy Efficiency']",Ohio,OH
Project_4405,Transportation,City_E,49.96,926.56,60.32,3.9,7034.61,Not Applicable,95.79,2055547,21,"['Private Sector', 'Local Community', 'Government']",Medium,"['Energy Efficiency', 'Renewable Energy']",Oklahoma,OK
Project_4406,Urban Development,City_B,95.76,988.12,15.89,8.53,5145.97,Implemented,63.18,1614264,60,"['Environmental Organization', 'Government', 'Environmental Organization']",High,"['Green Infrastructure', 'Renewable Energy']",Oregon,OR
Project_4407,Energy,City_E,7.01,331.52,17.29,0.16,9123.62,Implemented,61.1,4263228,11,"['Private Sector', 'Local Community', 'Private Sector']",Medium,"['Waste Management', 'Waste Management']",Pennsylvania,PA
Project_4408,Transportation,City_A,16.04,914,54.48,9.59,8436.68,Planned,58.42,7470063,7,"['Environmental Organization', 'Private Sector', 'Government']",Medium,"['Renewable Energy', 'Waste Management']",Rhode Island,RI
Project_4409,Urban Development,City_B,46.9,805.75,27.51,1.74,6273.04,Implemented,20.9,8769347,47,"['Private Sector', 'Government', 'Environmental Organization']",High,"['Green Infrastructure', 'Renewable Energy']",South Carolina,SC
Project_4410,Urban Development,City_A,92.79,798.3,60.03,9.75,1104.09,Implemented,38.5,5443554,15,"['Private Sector', 'Environmental Organization', 'Government']",Low,"['Waste Management', 'Green Infrastructure']",South Dakota,SD
Project_4411,Energy,City_A,36.47,967.67,24.72,9.78,8196.73,Not Applicable,48.09,9592689,33,"['Private Sector', 'Government', 'Local Community']",High,"['Energy Efficiency', 'Energy Efficiency']",Tennessee,TN
Project_4412,Urban Development,City_C,68.68,546.22,39.03,2.73,8159.29,Planned,51.65,6119197,26,"['Private Sector', 'Government', 'Government']",High,"['Green Infrastructure', 'Energy Efficiency']",Texas,TX
Project_4413,Water Management,City_B,1.17,982.09,39.82,3.56,7450.06,Not Applicable,28.53,2253295,23,"['Local Community', 'Local Community', 'Local Community']",Low,"['Energy Efficiency', 'Renewable Energy']",Utah,UT
Project_4414,Construction,City_E,23.66,269.31,47.15,7.59,8811.77,Not Applicable,80.67,8690852,6,"['Environmental Organization', 'Government', 'Local Community']",High,"['Waste Management', 'Renewable Energy']",Vermont,VT
Project_4415,Urban Development,City_D,21.22,204.45,10.27,7.17,6678.29,Planned,64.54,4068049,59,"['Environmental Organization', 'Environmental Organization', 'Government']",Medium,"['Green Infrastructure', 'Green Infrastructure']",Virginia,VA
Project_4416,Energy,City_E,24.07,401.57,39.98,5.62,8228.89,Not Applicable,90.99,2055307,51,"['Private Sector', 'Government', 'Government']",Medium,"['Renewable Energy', 'Waste Management']",Washington,WA
Project_4417,Water Management,City_E,70.67,511.15,35.45,9.73,5444.02,Planned,70.8,9963917,20,"['Environmental Organization', 'Government', 'Private Sector']",High,"['Waste Management', 'Green Infrastructure']",West Virginia,WV
Project_4418,Water Management,City_B,61.39,810.45,50.42,3.28,2267.49,Implemented,31.24,1632227,55,"['Government', 'Local Community', 'Environmental Organization']",Low,"['Green Infrastructure', 'Green Infrastructure']",Wisconsin,WI
Project_4419,Water Management,City_D,31.8,385.57,99.2,5.73,1453.55,Not Applicable,10.71,9829272,55,"['Private Sector', 'Private Sector', 'Private Sector']",High,"['Waste Management', 'Renewable Energy']",Wyoming,WY
Project_4420,Urban Development,City_D,87.08,358.68,70.23,1.27,7579.39,Not Applicable,73.1,2519342,20,"['Private Sector', 'Government', 'Private Sector']",Medium,"['Green Infrastructure', 'Energy Efficiency']",Puerto Rico,PR
Project_4421,Energy,City_D,28.16,504.71,40.68,6.48,1963.8,Implemented,90.83,849937,15,"['Government', 'Government', 'Local Community']",High,"['Waste Management', 'Green Infrastructure']",Alabama,AL
Project_4422,Energy,City_E,93.5,679.14,78.58,7.12,3709.13,Planned,29.37,8762498,58,"['Private Sector', 'Environmental Organization', 'Private Sector']",Low,"['Energy Efficiency', 'Energy Efficiency']",Alaska,AK
Project_4423,Energy,City_D,84.86,780.71,37.96,4.68,8179.77,Implemented,9.54,223455,36,"['Local Community', 'Private Sector', 'Local Community']",Medium,"['Renewable Energy', 'Energy Efficiency']",Arizona,AZ
Project_4424,Construction,City_B,57.78,267.09,11.12,0.6,3959.4,Implemented,21.64,2498076,46,"['Private Sector', 'Government', 'Local Community']",High,"['Renewable Energy', 'Renewable Energy']",Arkansas,AR
Project_4425,Water Management,City_E,70.16,377.05,69.33,7.39,9320.16,Implemented,30.08,2975130,14,"['Local Community', 'Environmental Organization', 'Government']",High,"['Renewable Energy', 'Green Infrastructure']",California,CA
Project_4426,Construction,City_A,96.15,301.99,88.5,6.46,3791.94,Planned,17.68,5076736,19,"['Environmental Organization', 'Government', 'Private Sector']",High,"['Renewable Energy', 'Waste Management']",Colorado,CO
Project_4427,Water Management,City_B,28.21,154.45,66.45,9.97,7915.42,Implemented,50.3,6209652,39,"['Local Community', 'Local Community', 'Private Sector']",High,"['Renewable Energy', 'Energy Efficiency']",Connecticut,CT
Project_4428,Transportation,City_A,62.35,684.08,95.34,1.64,5354.16,Not Applicable,31.43,3085888,47,"['Private Sector', 'Local Community', 'Environmental Organization']",Medium,"['Green Infrastructure', 'Renewable Energy']",Delaware,DE
Project_4429,Water Management,City_C,24.01,198.07,41.28,1.56,9926.49,Planned,71.93,2326706,56,"['Local Community', 'Government', 'Government']",High,"['Energy Efficiency', 'Energy Efficiency']",District of Columbia,DC
Project_4430,Water Management,City_C,12.84,269.06,24.07,7.8,6428.89,Planned,10.51,7886231,22,"['Local Community', 'Environmental Organization', 'Local Community']",Medium,"['Renewable Energy', 'Renewable Energy']",Florida,FL
Project_4431,Construction,City_E,17.56,242.5,35.68,9.77,4830.44,Implemented,63.66,9521335,57,"['Private Sector', 'Government', 'Local Community']",High,"['Green Infrastructure', 'Green Infrastructure']",Georgia,GA
Project_4432,Transportation,City_B,30.38,474.4,47.99,6.22,4844.14,Planned,7.4,7804287,20,"['Environmental Organization', 'Private Sector', 'Environmental Organization']",Medium,"['Renewable Energy', 'Waste Management']",Hawaii,HI
Project_4433,Energy,City_A,12.13,590.51,11.26,2.77,2468.63,Planned,44.33,8977619,28,"['Government', 'Government', 'Private Sector']",Medium,"['Green Infrastructure', 'Energy Efficiency']",Idaho,ID
Project_4434,Energy,City_D,94,850.56,43.58,7.49,5941.08,Not Applicable,53.82,4065191,60,"['Environmental Organization', 'Local Community', 'Private Sector']",High,"['Renewable Energy', 'Waste Management']",Illinois,IL
Project_4435,Urban Development,City_E,13.97,323.63,67.62,8.05,9119.72,Planned,27.17,5064986,44,"['Environmental Organization', 'Private Sector', 'Local Community']",High,"['Waste Management', 'Waste Management']",Indiana,IN
Project_4436,Transportation,City_E,66.86,933.34,83.27,7.88,7000.67,Planned,56.99,1344983,21,"['Private Sector', 'Environmental Organization', 'Local Community']",Low,"['Renewable Energy', 'Renewable Energy']",Iowa,IA
Project_4437,Urban Development,City_C,67.23,797.01,87.98,8.98,6791.33,Implemented,36.2,3904289,31,"['Local Community', 'Private Sector', 'Government']",Low,"['Renewable Energy', 'Energy Efficiency']",Kansas,KS
Project_4438,Water Management,City_A,55.93,355.83,85.1,7.5,8990.64,Implemented,26.38,8563015,48,"['Private Sector', 'Private Sector', 'Local Community']",Low,"['Green Infrastructure', 'Energy Efficiency']",Kentucky,KY
Project_4439,Water Management,City_A,68.95,466.5,68.42,6.59,2952.62,Implemented,96.28,829674,34,"['Environmental Organization', 'Environmental Organization', 'Local Community']",Low,"['Energy Efficiency', 'Green Infrastructure']",Louisiana,LA
Project_4440,Urban Development,City_C,27.27,366.39,60.92,2.52,6736.13,Implemented,76.57,296074,11,"['Local Community', 'Local Community', 'Environmental Organization']",Low,"['Waste Management', 'Green Infrastructure']",Maine,ME
Project_4441,Water Management,City_E,22.67,166.51,15.45,6.49,4640.66,Not Applicable,2.8,4435166,26,"['Environmental Organization', 'Local Community', 'Government']",High,"['Green Infrastructure', 'Renewable Energy']",Maryland,MD
Project_4442,Transportation,City_D,15.4,766.34,19.14,0.83,4817.71,Implemented,79.49,7251840,11,"['Private Sector', 'Local Community', 'Environmental Organization']",Low,"['Renewable Energy', 'Renewable Energy']",Massachusetts,MA
Project_4443,Urban Development,City_A,22.53,446.9,88.43,2.18,7866.78,Not Applicable,18.86,6361989,44,"['Government', 'Environmental Organization', 'Government']",High,"['Renewable Energy', 'Renewable Energy']",Michigan,MI
Project_4444,Energy,City_C,44.13,437,65.33,5.36,6726.34,Implemented,86.13,3071373,30,"['Local Community', 'Private Sector', 'Local Community']",Medium,"['Renewable Energy', 'Waste Management']",Minnesota,MN
Project_4445,Urban Development,City_A,69.71,218.09,88.78,6.25,8687.92,Planned,36.38,5992952,36,"['Private Sector', 'Private Sector', 'Local Community']",High,"['Waste Management', 'Energy Efficiency']",Mississippi,MS
Project_4446,Energy,City_C,44.9,230.05,59.53,2.59,4118.21,Implemented,42.02,2584750,26,"['Environmental Organization', 'Local Community', 'Environmental Organization']",Medium,"['Energy Efficiency', 'Renewable Energy']",Missouri,MO
Project_4447,Transportation,City_D,98.51,364.65,40.36,9.34,4939.55,Planned,41.63,7852462,11,"['Government', 'Local Community', 'Government']",Low,"['Energy Efficiency', 'Renewable Energy']",Montana,MT
Project_4448,Construction,City_E,69.73,535.2,83.52,3.09,5632.25,Implemented,70.7,427058,10,"['Government', 'Private Sector', 'Local Community']",Low,"['Energy Efficiency', 'Green Infrastructure']",Nebraska,NE
Project_4449,Construction,City_B,7.05,492.95,36.21,9.82,9308.68,Implemented,71.45,5871994,32,"['Local Community', 'Local Community', 'Environmental Organization']",Low,"['Waste Management', 'Green Infrastructure']",Nevada,NV
Project_4450,Water Management,City_D,77.34,885.55,88.82,7.57,6449.87,Implemented,72.24,8105012,50,"['Private Sector', 'Environmental Organization', 'Local Community']",Medium,"['Green Infrastructure', 'Waste Management']",New Hampshire,NH
Project_4451,Water Management,City_A,48.13,681.14,29.85,9.89,8990.54,Planned,27.94,6850321,42,"['Local Community', 'Private Sector', 'Private Sector']",Medium,"['Renewable Energy', 'Renewable Energy']",New Jersey,NJ
Project_4452,Construction,City_B,15.8,464.14,70.53,9.57,2038.15,Not Applicable,61.26,8621864,44,"['Private Sector', 'Government', 'Environmental Organization']",Low,"['Green Infrastructure', 'Energy Efficiency']",New Mexico,NM
Project_4453,Transportation,City_C,35.96,260.78,64.49,3.66,8581.43,Planned,41.67,8568454,41,"['Private Sector', 'Government', 'Private Sector']",High,"['Waste Management', 'Waste Management']",New York,NY
